id,quote_id,product_type,premium,taxes
26362,3449,full,1426.92,298.92
837,8944,full,236.9,49.63
20325,298,breakdown,16.89,4.54
5232,4850,breakdown,16.89,4.54
25024,6638,legal,25.0,1.71
13438,2324,breakdown,16.89,4.54
16528,1115,breakdown,16.89,4.54
6379,5872,full,379.5,79.5
6353,6734,full,348.02,72.91
27901,6178,legal,25.0,1.71
11894,8510,legal,25.0,1.71
4465,1034,full,261.63,54.81
9073,9324,breakdown,16.89,4.54
16906,8769,breakdown,16.89,4.54
16852,8866,full,343.11,71.88
18892,2735,legal,25.0,1.71
11790,9800,breakdown,16.89,4.54
17142,2562,legal,25.0,1.71
13235,2749,legal,25.0,1.71
3173,2311,legal,37.5,2.02
424,246,legal,46.13,1.71
24592,9757,full,192.44,40.31
23066,4355,full,566.5,118.67
12673,5421,legal,25.0,1.71
21075,3138,legal,37.5,2.02
1362,1678,full,1054.8,220.96
24429,5360,full,273.26,57.24
21080,2,legal,25.0,1.71
2239,2415,legal,46.13,1.71
21737,1905,breakdown,22.9,5.09
22623,797,legal,37.5,2.02
18805,9143,breakdown,22.9,5.09
19950,2392,breakdown,16.89,4.54
8972,1746,breakdown,16.89,4.54
13840,6764,legal,37.5,2.02
12755,8263,full,342.53,71.76
8913,8099,legal,25.0,1.71
26844,5998,breakdown,22.9,5.09
6932,1903,breakdown,16.89,4.54
3172,1961,legal,25.0,1.71
18183,6370,breakdown,16.89,4.54
1076,1643,breakdown,16.89,4.54
1329,2471,full,404.8,84.8
6823,1094,breakdown,16.89,4.54
21729,6061,legal,25.0,1.71
24179,6703,full,314.0,65.78
25911,1457,breakdown,22.9,5.09
5916,9890,breakdown,16.89,4.54
15299,5545,full,637.03,133.45
25,1360,legal,46.13,1.71
21736,7696,legal,46.13,1.71
1898,8840,legal,25.0,1.71
6481,3713,full,706.75,148.05
9379,1258,breakdown,16.89,4.54
10587,8438,breakdown,16.89,4.54
28449,6218,breakdown,22.9,5.09
14065,721,breakdown,22.9,5.09
465,72,legal,25.0,1.71
20596,9995,legal,25.0,1.71
11182,5529,full,253.0,53.0
17825,1734,breakdown,16.89,4.54
14622,9110,full,379.5,79.5
15816,670,breakdown,16.89,4.54
12840,7808,full,172.87,36.22
23131,1353,legal,69.23,2.27
18225,6823,legal,25.0,1.71
5407,8368,full,169.37,35.48
12955,9123,breakdown,16.89,4.54
28211,7437,full,757.46,158.68
3197,5691,breakdown,16.89,4.54
210,7099,breakdown,16.89,4.54
3908,7213,legal,25.0,1.71
28424,713,breakdown,16.89,4.54
19404,909,full,195.4,40.93
27284,6063,breakdown,22.9,5.09
29431,7563,legal,46.13,1.71
20527,5151,breakdown,16.89,4.54
5679,1841,breakdown,22.9,5.09
23662,8972,full,277.98,58.24
29209,414,legal,37.5,2.02
20977,9305,breakdown,16.89,4.54
19686,4287,breakdown,16.89,4.54
14024,5717,breakdown,16.89,4.54
2036,7079,legal,25.0,1.71
19583,4748,legal,30.0,1.71
19588,3475,full,286.1,59.93
18663,441,breakdown,22.9,5.09
28053,4324,breakdown,16.89,4.54
3917,3866,legal,37.5,2.02
14609,9957,legal,69.23,2.27
7668,5481,breakdown,22.9,5.09
27784,7533,legal,25.0,1.71
22917,5946,full,544.47,114.06
14965,1603,breakdown,16.89,4.54
9675,332,breakdown,22.9,5.09
24835,1754,breakdown,22.9,5.09
22050,5480,legal,46.13,1.71
20525,6012,legal,37.5,2.02
2203,6562,full,282.2,59.12
5277,7037,full,342.25,71.7
2730,244,legal,25.0,1.71
4524,6975,legal,25.0,1.71
25986,7118,full,189.75,39.75
14202,2638,breakdown,16.89,4.54
27310,8710,full,190.16,39.84
24236,3354,full,177.53,37.19
5153,8758,legal,37.5,2.02
16412,3617,full,101.2,21.2
24219,1176,full,182.39,38.21
26617,5451,breakdown,22.9,5.09
19689,9219,full,356.73,74.73
10939,4591,legal,25.0,1.71
929,7017,legal,25.0,1.71
22088,4573,legal,25.0,1.71
19541,5661,full,384.51,80.55
22199,3213,breakdown,22.9,5.09
2716,1845,full,463.11,97.01
5549,2275,legal,25.0,1.71
12689,373,legal,25.0,1.71
1913,3316,full,216.12,45.28
20937,1150,breakdown,16.89,4.54
29823,8786,full,441.78,92.55
6117,3690,breakdown,16.89,4.54
19674,2267,breakdown,16.89,4.54
8406,8719,legal,25.0,1.71
29484,1114,breakdown,16.89,4.54
14394,7148,full,337.71,70.75
15250,2646,breakdown,22.9,5.09
2169,6112,full,360.12,75.44
19390,8360,full,587.38,123.05
8101,9526,legal,25.0,1.71
16011,2364,breakdown,16.89,4.54
14812,1365,full,525.13,110.01
19543,7446,legal,37.5,2.02
14658,6887,legal,25.0,1.71
29119,9923,breakdown,16.89,4.54
23498,861,legal,25.0,1.71
9372,2995,legal,25.0,1.71
8556,4235,legal,25.0,1.71
23204,867,legal,25.0,1.71
9577,5561,legal,46.13,1.71
15715,9940,legal,46.13,1.71
10699,3277,breakdown,16.89,4.54
24998,252,full,445.76,93.38
25440,8796,breakdown,16.89,4.54
26678,5513,full,291.18,60.99
11036,3911,breakdown,16.89,4.54
3181,7444,full,254.74,53.37
16134,6675,legal,25.0,1.71
18450,8906,legal,25.0,1.71
5058,4289,legal,37.5,2.02
19516,844,breakdown,16.89,4.54
6077,4117,legal,25.0,1.71
24965,8187,full,,105.11
20883,5942,breakdown,16.89,4.54
7349,4772,breakdown,22.9,5.09
26693,9682,legal,25.0,1.71
23083,3523,full,367.14,76.91
23417,5591,full,181.79,38.08
7626,5991,full,432.33,90.57
24863,701,legal,25.0,1.71
15885,8084,legal,25.0,1.71
18956,9508,breakdown,16.89,4.54
20639,278,legal,37.5,2.02
22297,2587,legal,25.0,1.71
1367,5383,breakdown,16.89,4.54
23388,2594,full,1220.75,255.73
12266,534,full,1616.53,338.64
9825,7119,legal,25.0,1.71
764,6263,breakdown,16.89,4.54
4268,1950,full,510.26,106.89
12512,6368,breakdown,22.9,5.09
18463,8291,breakdown,16.89,4.54
11392,3389,legal,25.0,1.71
15283,1308,legal,25.0,1.71
10492,6471,full,335.73,70.34
29923,4624,breakdown,16.89,4.54
24746,6705,breakdown,16.89,4.54
23712,7320,full,341.38,71.52
13882,6092,full,332.19,69.59
20087,4586,full,169.37,35.48
20733,5689,full,342.48,71.75
28736,881,legal,46.13,1.71
6154,9730,breakdown,22.9,5.09
3275,7324,breakdown,16.89,4.54
20795,9898,full,357.96,74.99
1511,335,legal,25.0,1.71
12239,2313,legal,25.0,1.71
1943,9496,legal,46.13,1.71
19088,7055,legal,25.0,1.71
5477,9504,legal,25.0,1.71
1911,7130,full,473.87,99.27
19547,4106,full,152.23,31.89
2044,4029,legal,25.0,1.71
9700,8238,breakdown,16.89,4.54
3542,4463,breakdown,22.9,5.09
7441,6356,legal,37.5,2.02
12591,9831,breakdown,22.9,5.09
8094,7369,full,467.14,97.86
22905,6071,legal,37.5,2.02
18794,9309,full,260.62,54.59
14319,5871,full,139.15,29.15
13658,3548,full,627.11,131.37
12041,6110,breakdown,16.89,4.54
19560,3712,legal,25.0,1.71
18284,4470,breakdown,16.89,4.54
19251,6436,legal,25.0,1.71
26853,7752,legal,25.0,1.71
12337,8155,full,169.37,35.48
18362,7421,breakdown,16.89,4.54
5009,6253,breakdown,16.89,4.54
26896,3442,legal,46.13,1.71
6717,7171,breakdown,16.89,4.54
20336,7291,legal,25.0,1.71
6165,2225,full,356.16,74.61
7517,7391,full,255.27,53.48
1533,8738,breakdown,16.89,4.54
24184,5868,full,432.34,90.57
15760,6064,full,518.22,108.56
10761,8275,full,285.91,59.89
20969,8485,full,292.29,61.23
25540,8289,legal,25.0,1.71
15289,8065,breakdown,16.89,4.54
15135,7658,full,172.87,36.22
17422,7112,legal,92.32,2.83
14397,8641,legal,37.5,2.02
27303,1770,breakdown,16.89,4.54
18921,8563,full,580.06,121.52
4938,4001,breakdown,22.9,5.09
13547,5164,full,477.19,99.97
23754,7386,legal,30.0,1.71
27936,1209,breakdown,16.89,4.54
4449,133,legal,37.5,2.02
5375,5991,breakdown,16.89,4.54
2011,9286,full,169.37,35.48
28623,998,full,250.36,52.44
27859,6339,legal,37.5,2.02
18647,5178,breakdown,22.9,5.09
4836,4143,breakdown,16.89,4.54
13210,630,full,427.08,89.47
996,1632,legal,25.0,1.71
7431,1588,legal,25.0,1.71
17027,4203,breakdown,16.89,4.54
5559,5658,breakdown,16.89,4.54
14715,8112,full,169.37,35.48
22557,7909,breakdown,16.89,4.54
4464,898,full,444.43,93.1
2956,550,full,172.87,36.22
22043,8397,legal,37.5,2.02
5519,1391,full,406.9,85.24
141,3129,full,213.63,44.75
10151,2386,legal,25.0,1.71
7881,4899,legal,25.0,1.71
29320,9552,breakdown,16.89,4.54
15828,5617,legal,46.13,1.71
20344,7491,full,229.39,48.05
11213,9999,breakdown,16.89,4.54
2714,7593,legal,25.0,1.71
16501,9298,legal,37.5,2.02
16871,4279,legal,25.0,1.71
490,254,legal,37.5,2.02
1358,5994,legal,25.0,1.71
14377,8960,full,256.19,53.67
10797,1004,full,492.78,103.23
16263,9076,breakdown,16.89,4.54
5636,737,legal,25.0,1.71
1186,2362,full,252.65,52.93
14830,5269,breakdown,16.89,4.54
7102,6963,legal,25.0,1.71
28464,8205,full,229.32,48.04
25517,3105,breakdown,25.9,5.91
16564,677,breakdown,16.89,4.54
28070,1385,full,846.12,177.25
24238,29,full,361.12,75.65
13452,7082,legal,46.13,1.71
29570,9991,legal,45.0,2.08
29258,3382,legal,25.0,1.71
26518,2548,legal,25.0,1.71
12696,178,legal,25.0,1.71
16610,4903,legal,37.5,2.02
5200,9330,full,627.85,131.52
9525,449,legal,25.0,1.71
11367,1449,breakdown,22.9,5.09
21206,7779,legal,25.0,1.71
23231,3643,breakdown,16.89,4.54
10199,2612,legal,25.0,1.71
3935,548,legal,25.0,1.71
24333,7977,breakdown,16.89,4.54
28891,9974,breakdown,16.89,4.54
14511,1736,full,219.59,46.0
7513,5683,breakdown,22.9,5.09
9394,3085,full,989.19,207.23
28128,5713,full,233.57,48.93
22940,530,legal,25.0,1.71
1231,2733,legal,25.0,1.71
25752,1474,legal,25.0,1.71
26696,2646,full,164.11,34.38
21739,2078,legal,25.0,1.71
20123,1041,breakdown,16.89,4.54
29890,3581,full,969.97,203.19
28526,7549,breakdown,16.89,4.54
29495,6515,legal,25.0,1.71
12564,4707,legal,25.0,1.71
19634,217,full,486.88,102.0
1081,3846,breakdown,16.89,4.54
23887,3109,breakdown,22.9,5.09
7226,7884,breakdown,16.89,4.54
9893,7825,legal,25.0,1.71
6294,4792,full,695.37,145.67
10752,6467,legal,25.0,1.71
2377,784,legal,25.0,1.71
1036,7355,legal,25.0,1.71
15386,5652,legal,25.0,1.71
9043,5265,legal,37.5,2.02
12751,2292,full,480.7,100.7
484,4513,legal,25.0,1.71
1003,5592,breakdown,22.9,5.09
25754,3139,breakdown,16.89,4.54
3443,7837,full,380.35,79.68
12942,6070,breakdown,16.89,4.54
22620,930,breakdown,25.9,5.91
2126,1102,breakdown,16.89,4.54
22773,141,breakdown,16.89,4.54
20360,5001,breakdown,16.89,4.54
16487,4339,legal,25.0,1.71
767,2816,breakdown,22.9,5.09
6728,3293,breakdown,22.9,5.09
27476,9668,full,416.21,87.19
16924,3441,breakdown,22.9,5.09
14229,5880,full,198.74,41.64
23319,3327,breakdown,16.89,4.54
23104,5216,breakdown,22.9,5.09
3305,3141,breakdown,16.89,4.54
2388,38,full,152.23,31.89
18341,6038,legal,25.0,1.71
28972,9783,legal,25.0,1.71
12380,4417,breakdown,22.9,5.09
26883,1296,breakdown,22.9,5.09
1164,509,full,101.2,21.2
24509,2959,breakdown,22.9,5.09
23725,1389,breakdown,16.89,4.54
15282,1341,legal,25.0,1.71
26564,7955,breakdown,16.89,4.54
9667,4302,full,259.4,54.34
22934,573,breakdown,16.89,4.54
18940,7176,legal,69.23,2.27
19928,6338,legal,25.0,1.71
26638,4977,full,366.09,76.69
24216,9136,legal,25.0,1.71
8826,6641,breakdown,22.9,5.09
23039,323,full,872.47,182.77
29210,9691,breakdown,16.89,4.54
22888,5332,full,411.02,86.11
1528,8133,legal,37.5,2.02
816,3006,legal,37.5,2.02
24693,170,breakdown,16.89,4.54
28485,2118,full,322.77,67.62
15522,1971,breakdown,16.89,4.54
13177,2507,full,433.78,90.87
16771,5350,legal,25.0,1.71
25271,6664,breakdown,22.9,5.09
26811,7992,breakdown,16.89,4.54
7766,9203,breakdown,25.9,5.91
22618,5279,legal,25.0,1.71
28508,395,legal,37.5,2.02
1999,8329,legal,46.13,1.71
24175,2204,legal,25.0,1.71
77,9156,full,298.55,62.54
7656,2303,breakdown,22.9,5.09
23329,8960,breakdown,16.89,4.54
21984,2186,full,115.57,24.21
4649,822,breakdown,16.89,4.54
19669,165,legal,25.0,1.71
23160,5962,full,323.79,67.83
10577,6360,legal,25.0,1.71
28956,1205,legal,25.0,1.71
27774,983,full,461.71,96.72
23716,9494,legal,37.5,2.02
27482,8014,legal,46.13,1.71
9839,9093,breakdown,16.89,4.54
20901,472,legal,25.0,1.71
2240,8704,breakdown,16.89,4.54
26146,7060,breakdown,16.89,4.54
12190,1270,full,517.36,108.38
18933,8822,full,495.34,103.77
26159,7817,full,499.16,104.57
50,5735,full,296.36,62.08
3924,1452,legal,25.0,1.71
20600,1300,full,309.49,64.84
15128,5822,full,400.58,83.92
378,1195,legal,37.5,2.02
12900,6165,full,1417.28,296.9
4733,8495,full,250.68,52.51
22714,8267,breakdown,16.89,4.54
1037,5448,legal,37.5,2.02
7388,5114,full,410.87,86.07
14053,2139,full,383.72,80.38
26053,3317,legal,25.0,1.71
2831,5088,full,264.42,55.39
12131,3176,legal,37.5,2.02
5075,704,breakdown,16.89,4.54
13605,8907,full,674.33,141.26
4768,2961,breakdown,16.89,4.54
29286,7430,full,288.45,60.42
25610,121,full,188.42,39.47
6555,5288,breakdown,16.89,4.54
4037,46,breakdown,16.89,4.54
10311,2668,legal,25.0,1.71
10484,8422,legal,25.0,1.71
17794,5604,full,254.9,53.39
4912,5102,legal,25.0,1.71
29581,599,breakdown,16.89,4.54
11397,5449,legal,25.0,1.71
17491,4707,breakdown,16.89,4.54
6912,4063,breakdown,16.89,4.54
26612,1122,breakdown,16.89,4.54
27327,9928,full,380.22,79.65
17552,5038,legal,25.0,1.71
14748,9163,breakdown,16.89,4.54
13213,6842,full,101.2,21.2
7859,5413,breakdown,16.89,4.54
16959,864,full,392.05,82.13
24286,5672,full,573.48,120.14
23724,1517,legal,46.13,1.71
19934,6629,full,590.81,123.77
4718,3163,legal,25.0,1.71
17698,4772,full,175.25,36.71
14565,9812,legal,25.0,1.71
3386,4458,breakdown,16.89,4.54
13475,5008,legal,25.0,1.71
11211,1549,breakdown,22.9,5.09
28536,838,breakdown,16.89,4.54
9443,9017,breakdown,16.89,4.54
13030,4342,legal,25.0,1.71
4916,2947,breakdown,16.89,4.54
3649,1744,breakdown,16.89,4.54
28097,856,breakdown,16.89,4.54
26400,6900,breakdown,16.89,4.54
12117,2473,breakdown,16.89,4.54
28458,3874,legal,25.0,1.71
10415,9243,breakdown,16.89,4.54
13933,796,breakdown,16.89,4.54
658,8274,breakdown,16.89,4.54
25318,4312,legal,25.0,1.71
26677,4345,legal,25.0,1.71
25566,7104,legal,25.0,1.71
21532,9579,breakdown,16.89,4.54
1548,5426,full,379.22,79.44
11932,616,legal,25.0,1.71
15952,5072,legal,25.0,1.71
11855,2779,breakdown,16.89,4.54
18848,9013,breakdown,16.89,4.54
20061,9615,legal,25.0,1.71
19372,1003,full,426.96,89.44
16997,2812,legal,25.0,1.71
10069,9830,breakdown,22.9,5.09
16493,9608,breakdown,16.89,4.54
25664,6196,full,378.25,79.24
14713,3730,full,449.22,94.11
24800,8108,breakdown,16.89,4.54
18370,1738,legal,37.5,2.02
17817,7018,full,189.59,39.72
7242,2128,full,314.4,65.86
10344,6419,full,152.23,31.89
25405,692,breakdown,22.9,5.09
4810,6078,legal,25.0,1.71
4018,1990,legal,25.0,1.71
19799,5477,breakdown,22.9,5.09
6127,8711,legal,25.0,1.71
23676,2105,breakdown,16.89,4.54
6160,2095,full,559.68,117.25
8541,8553,full,216.87,45.43
9699,1543,full,183.77,38.5
21303,7164,breakdown,22.9,5.09
7412,8221,breakdown,16.89,4.54
25058,3349,breakdown,16.89,4.54
20363,8689,full,541.2,113.37
13047,4702,breakdown,16.89,4.54
10420,1888,legal,25.0,1.71
19368,6013,legal,37.5,2.02
6814,8772,breakdown,16.89,4.54
29300,4031,legal,25.0,1.71
14325,5714,breakdown,16.89,4.54
5616,3155,legal,25.0,1.71
14478,4653,breakdown,16.89,4.54
17512,7393,breakdown,16.89,4.54
11933,1500,breakdown,16.89,4.54
18501,5827,legal,25.0,1.71
7334,8474,full,101.2,21.2
14980,5156,legal,46.13,1.71
27634,3050,full,101.2,21.2
1056,7966,legal,25.0,1.71
444,8722,breakdown,16.89,4.54
16001,4163,full,249.7,52.31
24801,1723,full,337.79,70.76
20847,2633,full,251.73,52.73
1441,3752,full,287.35,60.19
21760,1386,full,212.54,44.53
24152,3428,breakdown,16.89,4.54
16807,2541,full,197.21,41.31
25115,3521,breakdown,16.89,4.54
5124,2108,legal,25.0,1.71
11060,5579,breakdown,25.9,5.91
7474,618,breakdown,16.89,4.54
19370,3494,breakdown,16.89,4.54
16734,2119,legal,37.5,2.02
7108,8934,breakdown,16.89,4.54
11898,4986,full,404.8,84.8
7605,7036,full,308.18,64.56
8236,2109,breakdown,22.9,5.09
21357,4500,breakdown,22.9,5.09
10656,1148,breakdown,16.89,4.54
6290,1174,full,369.7,77.45
13204,137,full,197.15,41.3
6241,5836,full,526.43,110.28
27045,1407,legal,25.0,1.71
24371,6157,breakdown,16.89,4.54
11792,2859,none,16.89,4.54
15868,4938,breakdown,16.89,4.54
22382,7676,full,116.76,24.46
7937,4299,full,412.38,86.39
5270,9208,breakdown,16.89,4.54
17480,353,legal,25.0,1.71
1012,2252,legal,25.0,1.71
18316,1470,legal,25.0,1.71
25331,6503,breakdown,,4.54
14046,1275,legal,37.5,2.02
3886,1183,legal,37.5,2.02
5393,9067,breakdown,16.89,4.54
7262,3668,breakdown,16.89,4.54
15358,3299,full,582.7,122.07
14950,4267,legal,25.0,1.71
15428,2794,legal,25.0,1.71
17528,9488,full,324.89,68.06
26140,4525,breakdown,16.89,4.54
27979,7054,legal,25.0,1.71
20992,6553,full,257.23,53.89
7926,1864,full,371.86,77.9
24559,7534,breakdown,22.9,5.09
28244,2687,breakdown,16.89,4.54
27257,7481,breakdown,22.9,5.09
11157,6233,breakdown,22.9,5.09
5,5208,breakdown,16.89,4.54
8172,4432,full,346.96,72.68
11270,4678,breakdown,16.89,4.54
1294,3217,legal,25.0,1.71
27599,5272,full,232.0,48.6
28531,839,full,838.09,175.57
14374,1455,breakdown,16.89,4.54
25578,5818,breakdown,16.89,4.54
4974,7579,full,300.69,62.99
20552,1361,legal,46.13,1.71
9974,879,full,494.63,103.62
20053,7685,legal,92.32,2.83
2351,7054,breakdown,16.89,4.54
23757,7642,breakdown,16.89,4.54
20035,6297,breakdown,16.89,4.54
20017,1061,legal,69.23,2.27
8251,8118,breakdown,22.9,5.09
28339,4404,full,188.46,39.48
19626,5432,legal,37.5,2.02
26143,5365,legal,37.5,2.02
6948,6450,full,223.62,46.85
21393,4354,full,566.5,118.67
20736,3336,breakdown,22.9,5.09
11471,837,breakdown,16.89,4.54
25751,4426,legal,25.0,1.71
13533,7021,breakdown,16.89,4.54
23038,4604,legal,37.5,2.02
12518,6442,full,285.2,59.74
14082,4972,full,203.42,42.62
4693,5002,legal,37.5,2.02
18887,7916,full,252.59,52.92
27682,5841,full,336.63,70.52
18748,361,full,578.73,121.24
23512,6068,full,275.11,57.63
13558,3340,legal,25.0,1.71
15908,3166,breakdown,16.89,4.54
29497,8300,legal,37.5,2.02
12473,894,full,350.47,73.42
12496,2101,breakdown,22.9,5.09
15406,1435,breakdown,16.89,4.54
14494,4701,legal,37.5,2.02
11954,8336,breakdown,16.89,4.54
5556,20,legal,37.5,2.02
5806,8921,breakdown,22.9,5.09
27688,2500,full,426.62,89.37
15922,1104,full,291.66,61.1
22899,8981,legal,25.0,1.71
14191,73,full,190.09,39.82
27002,161,breakdown,16.89,4.54
4112,136,breakdown,16.89,4.54
1168,5466,full,348.27,72.96
15257,5067,breakdown,16.89,4.54
22561,3177,full,239.0,50.07
2559,6428,full,276.49,57.92
7845,8508,breakdown,16.89,4.54
29233,844,legal,25.0,1.71
4683,3081,breakdown,22.9,5.09
21897,4942,full,341.42,71.53
28716,7946,full,305.76,64.05
619,4209,breakdown,32.4,6.5
3555,6864,legal,25.0,1.71
12035,2572,full,186.19,39.0
24584,2178,breakdown,16.89,4.54
27823,5126,full,691.16,144.79
14687,6814,breakdown,16.89,4.54
25224,1698,full,152.23,31.89
11502,8870,full,294.03,61.6
6552,1484,legal,25.0,1.71
17364,3615,breakdown,16.89,4.54
27038,5312,full,452.17,94.72
23604,1806,full,380.99,79.81
22069,306,full,251.73,52.73
13938,9499,breakdown,16.89,4.54
626,1485,breakdown,16.89,4.54
23355,2484,legal,25.0,1.71
430,7116,full,406.75,85.21
7768,9515,breakdown,16.89,4.54
26751,4295,legal,46.13,1.71
25067,600,full,256.69,53.77
11885,6717,breakdown,16.89,4.54
17413,1989,breakdown,22.9,5.09
17749,2605,full,1014.65,212.56
8476,6334,full,526.72,110.34
28168,6976,breakdown,32.4,6.5
9940,3551,legal,46.13,1.71
242,3359,full,170.78,35.78
9169,7581,legal,25.0,1.71
10489,4291,full,189.75,39.75
23208,6611,breakdown,16.89,4.54
6480,2196,legal,37.5,2.02
3026,8799,legal,25.0,1.71
22780,2373,full,548.9,114.99
24633,6181,legal,25.0,1.71
11134,4795,full,395.47,82.85
28714,73,legal,25.0,1.71
26599,8592,breakdown,16.89,4.54
25920,5957,breakdown,16.89,4.54
19193,1807,full,370.62,77.64
8287,4888,full,148.8,31.17
7616,1393,full,576.36,120.74
10684,7436,breakdown,16.89,4.54
14849,5444,legal,25.0,1.71
29963,4508,legal,46.13,1.71
6039,8130,breakdown,22.9,5.09
21314,4108,breakdown,16.89,4.54
29414,5403,legal,37.5,2.02
4708,5493,legal,25.0,1.71
8879,3571,full,209.48,43.89
14470,2831,legal,25.0,1.71
12433,5594,legal,37.5,2.02
7185,9988,breakdown,16.89,4.54
18973,48,breakdown,16.89,4.54
6986,5104,legal,25.0,1.71
23559,4825,breakdown,16.89,4.54
23533,6695,breakdown,16.89,4.54
16224,3096,full,249.11,52.19
21768,9751,breakdown,16.89,4.54
22289,2445,breakdown,22.9,5.09
10701,5473,full,231.2,48.43
16614,3207,breakdown,16.89,4.54
2995,9706,breakdown,16.89,4.54
11825,4033,legal,37.5,2.02
3507,4806,full,306.57,64.22
21550,1163,full,172.87,36.22
2750,8218,legal,46.13,1.71
17860,6839,legal,46.13,1.71
24937,4901,full,406.53,85.16
16144,5167,breakdown,16.89,4.54
5467,6529,legal,25.0,1.71
19280,8874,full,575.14,120.48
5207,2811,full,1018.89,213.44
52,8932,legal,37.5,2.02
13129,9330,breakdown,16.89,4.54
3490,9249,breakdown,22.9,5.09
2410,7774,breakdown,16.89,4.54
3597,4556,legal,25.0,1.71
3977,6670,full,267.48,56.03
27120,6340,full,171.53,35.94
18991,9029,legal,25.0,1.71
25042,9037,legal,46.13,1.71
17276,1741,full,201.78,42.27
15063,6107,breakdown,16.89,4.54
29474,2823,breakdown,16.89,4.54
11201,5310,legal,25.0,1.71
15044,455,full,644.3,134.97
26030,7026,legal,25.0,1.71
26014,648,full,242.14,50.73
15110,1768,legal,25.0,1.71
17751,6796,legal,69.23,2.27
9962,5743,full,254.84,53.39
8220,9869,legal,46.13,1.71
28712,961,full,299.18,62.67
17105,6706,legal,46.13,1.71
4949,8429,legal,25.0,1.71
5352,4826,breakdown,16.89,4.54
316,7889,legal,25.0,1.71
7509,312,breakdown,16.89,4.54
28596,8005,breakdown,22.9,5.09
8641,6317,breakdown,22.9,5.09
1334,701,breakdown,16.89,4.54
21097,9187,legal,25.0,1.71
24266,5938,legal,25.0,1.71
7547,6378,legal,,1.71
26109,8778,full,234.45,49.11
14338,6990,full,253.39,53.08
7954,5300,breakdown,16.89,4.54
22064,2459,full,152.23,31.89
15054,4067,legal,92.32,2.83
18614,3478,breakdown,16.89,4.54
13851,1360,breakdown,16.89,4.54
15767,4719,breakdown,16.89,4.54
939,976,legal,30.0,1.71
6209,7783,breakdown,16.89,4.54
9263,9998,breakdown,16.89,4.54
27338,1533,breakdown,16.89,4.54
17406,6898,legal,25.0,1.71
9883,9874,breakdown,16.89,4.54
17626,124,full,441.68,92.53
4598,5787,breakdown,16.89,4.54
27371,4932,breakdown,16.89,4.54
13226,6409,legal,25.0,1.71
28285,9580,full,268.53,56.26
21541,2701,legal,37.5,2.02
16818,8886,full,101.2,21.2
20653,119,legal,25.0,1.71
23049,8523,legal,25.0,1.71
4445,7750,legal,37.5,2.02
22346,1180,legal,69.23,2.27
14707,8690,breakdown,16.89,4.54
4813,3396,breakdown,22.9,5.09
24918,1216,legal,25.0,1.71
8730,5359,full,335.28,70.24
11355,8968,full,296.86,62.19
27867,8071,breakdown,16.89,4.54
25319,1977,full,251.74,52.74
24798,8270,full,366.22,76.72
9793,1200,breakdown,22.9,5.09
27805,6946,full,387.35,81.14
22379,7505,breakdown,22.9,5.09
19442,6886,breakdown,25.9,5.91
28732,2172,legal,25.0,1.71
2618,7280,legal,25.0,1.71
18441,73,breakdown,16.89,4.54
27873,9054,legal,37.5,2.02
23021,6226,breakdown,16.89,4.54
28994,37,legal,46.13,1.71
9461,5529,legal,46.13,1.71
18547,628,legal,25.0,1.71
